customer_id,historical_on_time_ratio,avg_delay_days,repayment_consistency,partial_payment_frequency,prior_delayed_invoice_count,payment_after_followup_count,total_invoices,deterioration_trend,transaction_success_failure_pattern,invoice_acknowledgement_encoded,behavior_class
CUST-BEH-07073,0.6104,22.36,0.4615,0.3105,33,27,62,0.3895,0.5389,0,5
CUST-BEH-07074,0.7562,13.31,0.6064,0.4515,8,9,20,0.3343,0.1228,0,1
CUST-BEH-07075,0.4463,12.22,0.4694,0.162,20,16,40,0.3361,0.3698,0,5
CUST-BEH-07076,0.3804,6.56,0.6989,0.4237,9,14,27,0.0043,0.1195,3,2
CUST-BEH-07077,0.4296,12.84,0.9257,0.1161,1,12,48,0.1575,0.2515,0,1
CUST-BEH-07078,0.3733,23.3,0.3564,0.2177,16,29,62,0.1058,0.1809,2,1
CUST-BEH-07079,0.3802,15.87,0.7447,0.4255,4,5,79,0.4765,0.0759,0,3
CUST-BEH-07080,0.7153,26.79,0.6406,0.2509,9,22,44,0.3195,0.0229,2,2
CUST-BEH-07081,0.7763,12.57,0.147,0.1734,2,0,10,-0.1429,0.5116,0,1
CUST-BEH-07082,0.4601,17.21,0.5024,0.1502,31,21,52,0.3785,0.3675,1,5
CUST-BEH-07083,0.6172,5.21,0.2386,0.2403,3,17,36,0.3454,0.1848,0,1
CUST-BEH-07084,0.7822,8.37,0.591,0.0684,2,4,10,0.3053,0.2271,0,1
CUST-BEH-07085,0.7923,0.75,0.7044,0.1901,4,6,70,-0.3648,0.1164,3,1
CUST-BEH-07086,0.5058,41.39,0.6122,0.2103,10,7,28,-0.2801,0.212,0,4
CUST-BEH-07087,0.4571,11.76,0.4733,0.3427,4,18,47,0.3902,0.2756,2,1
CUST-BEH-07088,0.8965,0.86,0.5235,0.4435,0,6,15,0.2146,0.1228,0,0
CUST-BEH-07089,0.3816,8.52,0.8654,0.326,13,11,24,0.1727,0.4389,0,1
CUST-BEH-07090,0.5817,5.13,0.3834,0.0662,10,6,31,-0.2446,0.1314,2,1
CUST-BEH-07091,0.4675,31.06,0.8325,0.3383,37,9,63,-0.1761,0.2103,0,4
CUST-BEH-07092,0.5908,20.34,0.8064,0.2192,14,6,63,0.1979,0.112,1,1
CUST-BEH-07093,0.4026,7.86,0.7925,0.2572,5,6,18,-0.2953,0.2134,0,1
CUST-BEH-07094,0.9039,1.79,0.7583,0.5294,1,0,8,-0.2745,0.1829,1,0
CUST-BEH-07095,0.6649,3.12,0.5888,0.5734,4,7,14,0.0375,0.0538,0,1
CUST-BEH-07096,0.7687,5.49,0.5884,0.1019,7,5,63,-0.0195,0.0278,1,1
CUST-BEH-07097,0.6,15.78,0.3889,0.2248,10,6,17,0.2254,0.3534,0,5
CUST-BEH-07098,0.394,38.33,0.8246,0.6217,5,10,24,-0.0831,0.2967,1,3
CUST-BEH-07099,0.6073,27.78,0.4055,0.3457,15,12,33,0.2462,0.442,0,5
CUST-BEH-07100,0.631,9.02,0.3455,0.3698,9,9,27,-0.1852,0.398,1,1
CUST-BEH-07101,0.8738,31.32,0.887,0.2878,2,0,6,-0.1811,0.2476,0,4
CUST-BEH-07102,0.7063,5.97,0.4072,0.4205,9,7,25,0.0979,0.5042,1,1
CUST-BEH-07103,0.708,7.85,0.6934,0.4498,41,13,75,0.2456,0.0697,0,1
CUST-BEH-07104,0.2609,9.85,0.8758,0.1608,18,9,42,-0.0809,0.3951,1,4
CUST-BEH-07105,0.8519,29.16,0.5965,0.2288,40,19,70,0.3029,0.1146,1,1
CUST-BEH-07106,0.5726,8.75,0.4048,0.1148,6,6,21,-0.3511,0.218,0,1
CUST-BEH-07107,0.6883,16.19,0.1058,0.0996,1,6,31,0.376,0.1454,2,1
CUST-BEH-07108,0.4982,13.57,0.9268,0.3185,11,2,27,0.2174,0.2842,1,1
CUST-BEH-07109,0.9628,2.49,0.4062,0.5825,2,4,8,-0.1788,0.06,0,0
CUST-BEH-07110,0.7739,20.87,0.6833,0.1479,7,32,63,0.2456,0.1818,0,2
CUST-BEH-07111,0.5601,22.89,0.5607,0.3248,7,10,25,0.2357,0.1407,1,1
CUST-BEH-07112,0.6682,9.59,0.9275,0.1846,5,14,48,-0.2709,0.0197,0,1
CUST-BEH-07113,0.4125,33.46,0.7539,0.3566,21,10,76,0.0197,0.2126,0,4
CUST-BEH-07114,0.9771,3.36,0.7581,0.2137,1,0,15,0.1003,0.0643,0,0
CUST-BEH-07115,0.6094,11.85,0.5147,0.5212,7,6,44,0.1111,0.3265,1,3
CUST-BEH-07116,0.6696,3.73,0.6706,0.3601,5,33,73,-0.1689,0.2789,2,1
CUST-BEH-07117,0.4864,17.38,0.4457,0.3714,6,8,18,0.3621,0.6798,0,5
CUST-BEH-07118,0.3362,4.83,0.8738,0.1781,36,22,70,-0.3596,0.1382,2,4
CUST-BEH-07119,0.7984,14.93,0.435,0.2003,1,1,8,0.0127,0.0822,2,1
CUST-BEH-07120,0.4757,10.81,0.5839,0.2279,29,2,55,0.0559,0.1035,0,1
CUST-BEH-07121,0.2706,5.03,0.623,0.0982,9,4,26,-0.3995,0.2952,0,4
CUST-BEH-07122,0.6079,20.76,0.9168,0.3229,3,1,8,-0.3415,0.1684,0,1
CUST-BEH-07123,0.4147,27.34,0.4007,0.1634,23,24,57,0.4073,0.7329,2,5
CUST-BEH-07124,0.4058,11.36,0.2499,0.4416,21,2,48,0.3401,0.1427,0,3
CUST-BEH-07125,0.9337,4.06,0.8675,0.1882,4,37,73,0.2513,0.4803,0,0
CUST-BEH-07126,0.6546,9.66,0.8398,0.2438,45,32,80,0.2842,0.452,0,1
CUST-BEH-07127,0.5147,25.11,0.2968,0.2719,31,23,58,0.2768,0.4289,3,5
CUST-BEH-07128,0.2338,13.21,0.5772,0.2161,4,3,12,0.1053,0.1233,0,4
CUST-BEH-07129,0.6321,6.53,0.8834,0.047,5,5,32,0.1602,0.0643,1,1
CUST-BEH-07130,0.2187,28.15,0.6177,0.0316,7,14,33,0.469,0.2983,1,4
CUST-BEH-07131,0.8091,28.13,0.1638,0.3744,9,1,62,-0.3824,0.0561,0,1
CUST-BEH-07132,0.8835,1.51,0.8031,0.0336,11,12,42,0.0013,0.2481,0,0
CUST-BEH-07133,0.3262,8.81,0.5426,0.2011,12,18,79,-0.3538,0.0522,1,4
CUST-BEH-07134,0.6905,12.53,0.623,0.0971,0,0,4,0.302,0.1111,0,1
CUST-BEH-07135,0.4214,6.1,0.3966,0.5623,3,17,80,0.3404,0.3396,1,3
CUST-BEH-07136,0.595,30.29,0.3202,0.5163,9,10,25,-0.1793,0.2668,0,3
CUST-BEH-07137,0.9335,7.96,0.2883,0.1958,29,6,53,-0.1022,0.1121,1,1
CUST-BEH-07138,0.9206,39.88,0.818,0.3334,20,38,71,-0.2961,0.3345,1,2
CUST-BEH-07139,0.1623,23.24,0.4918,0.2101,2,0,4,-0.2716,0.1174,1,4
CUST-BEH-07140,0.4475,13.2,0.5275,0.1588,1,0,3,0.3516,0.0456,0,1
CUST-BEH-07141,0.656,22.37,0.5186,0.1897,28,23,55,-0.0293,0.4972,3,1
CUST-BEH-07142,0.7,16.61,0.8589,0.3548,0,1,7,-0.097,0.1657,0,1
CUST-BEH-07143,0.9351,2.7,0.6628,0.4974,12,2,24,0.0807,0.0794,1,0
CUST-BEH-07144,0.9103,11.88,0.5529,0.4094,23,4,65,0.3873,0.1049,0,1
CUST-BEH-07145,0.6462,3.09,0.6642,0.244,14,40,73,0.1602,0.4474,0,2
CUST-BEH-07146,0.7339,31.28,0.5787,0.4447,14,12,80,-0.1365,0.3701,2,3
CUST-BEH-07147,0.4323,19.92,0.8872,0.3899,9,13,26,0.1237,0.2067,0,2
CUST-BEH-07148,0.9725,2.58,0.6913,0.0559,21,28,61,0.1524,0.3243,0,0
CUST-BEH-07149,0.7794,3.89,0.1997,0.2992,0,1,4,-0.0047,0.1473,0,1
CUST-BEH-07150,0.5295,13.11,0.4273,0.2316,7,2,37,-0.3888,0.1911,0,1
CUST-BEH-07151,0.6435,8.16,0.0977,0.1906,7,5,43,0.2233,0.198,0,1
CUST-BEH-07152,0.8157,14.46,0.1538,0.344,39,15,71,-0.3604,0.3737,0,1
CUST-BEH-07153,0.7433,43.88,0.7216,0.4562,1,2,65,0.1616,0.1351,1,3
CUST-BEH-07154,0.2582,10.95,0.7444,0.1279,31,15,73,0.2911,0.2213,0,4
CUST-BEH-07155,0.8452,11.11,0.6795,0.7501,4,15,57,0.0215,0.206,1,1
CUST-BEH-07156,0.499,15.45,0.4997,0.3458,44,29,78,0.1823,0.7435,0,5
CUST-BEH-07157,0.9226,2.05,0.4253,0.0498,2,0,5,0.4189,0.3408,0,0
CUST-BEH-07158,0.5696,14.2,0.3024,0.3637,21,24,53,0.1918,0.4712,1,5
CUST-BEH-07159,0.6298,8.59,0.7023,0.5731,10,6,21,-0.0858,0.2056,1,3
CUST-BEH-07160,0.5786,21.24,0.5538,0.2408,9,9,23,0.0744,0.2906,0,1
CUST-BEH-07161,0.5646,21.52,0.3818,0.1848,19,14,40,0.1763,0.4988,0,5
CUST-BEH-07162,0.4997,17.36,0.486,0.0372,42,32,75,0.3702,0.2257,1,1
CUST-BEH-07163,0.4542,23.08,0.6025,0.3374,16,23,48,0.4029,0.2024,1,1
CUST-BEH-07164,0.9747,3.42,0.7366,0.1712,24,13,46,-0.1895,0.3537,2,0
CUST-BEH-07165,0.5168,33.21,0.6074,0.3932,8,31,73,-0.1898,0.1665,0,4
CUST-BEH-07166,0.5691,26.18,0.2721,0.1735,31,19,55,0.2447,0.5274,0,5
CUST-BEH-07167,0.548,20.82,0.306,0.2102,9,6,16,0.3261,0.6879,2,5
CUST-BEH-07168,0.6774,6.21,0.8894,0.4125,18,5,35,-0.2123,0.0754,0,1
CUST-BEH-07169,0.9349,2.82,0.4642,0.4827,8,31,66,-0.1239,0.1478,0,0
CUST-BEH-07170,0.5485,21.38,0.8083,0.0959,3,19,51,-0.3101,0.0385,0,1
CUST-BEH-07171,0.6756,49.41,0.9249,0.2155,14,10,57,-0.3862,0.1567,0,4
CUST-BEH-07172,0.9698,3.7,0.6674,0.3463,18,9,42,0.2501,0.1029,2,0
CUST-BEH-07173,0.6729,1.8,0.7091,0.3549,3,0,19,0.3178,0.2048,0,1
CUST-BEH-07174,0.4014,4.31,0.7567,0.0669,11,5,22,0.1928,0.0994,0,1
CUST-BEH-07175,0.6027,27.19,0.507,0.0508,20,11,61,0.0121,0.1216,2,1
CUST-BEH-07176,0.5892,12.21,0.4834,0.1962,36,22,58,0.1912,0.7113,1,5
CUST-BEH-07177,0.5541,8.11,0.6588,0.4333,11,6,24,-0.2619,0.2929,0,3
CUST-BEH-07178,0.5464,14.87,0.2781,0.2847,32,27,79,0.2811,0.404,0,5
CUST-BEH-07179,0.5019,9.41,0.4201,0.53,26,26,54,-0.3503,0.286,0,3
CUST-BEH-07180,0.9146,0.83,0.6366,0.2422,3,8,22,0.2928,0.2745,1,0
CUST-BEH-07181,0.6487,16.86,0.4247,0.273,16,25,53,-0.1319,0.2482,0,1
CUST-BEH-07182,0.9889,3.66,0.5128,0.6552,2,20,40,0.4203,0.0639,0,0
CUST-BEH-07183,0.3778,30.1,0.8662,0.1545,18,15,34,-0.3916,0.2183,0,4
CUST-BEH-07184,0.4295,1.91,0.8185,0.3281,9,2,36,0.3235,0.3883,0,1
CUST-BEH-07185,0.6674,22.25,0.5161,0.3467,8,0,15,-0.1516,0.341,0,1
CUST-BEH-07186,0.9383,4.4,0.6109,0.1412,22,14,52,0.2139,0.2382,1,0
CUST-BEH-07187,0.4402,14.61,0.2295,0.262,23,16,57,0.0994,0.1434,0,1
CUST-BEH-07188,0.7839,8.19,0.8114,0.2528,6,16,34,0.2066,0.3248,0,1
CUST-BEH-07189,0.973,4.28,0.3844,0.3815,22,0,47,0.0045,0.2186,0,0
CUST-BEH-07190,0.6043,25.31,0.9253,0.6498,4,23,73,0.14,0.1482,0,3
CUST-BEH-07191,0.8094,26.52,0.3898,0.3065,17,22,62,0.3423,0.2869,0,1
CUST-BEH-07192,0.4997,9.02,0.3636,0.4425,0,2,15,-0.1599,0.0628,1,3
CUST-BEH-07193,0.4684,38.74,0.7414,0.0154,4,8,32,0.0715,0.196,1,4
CUST-BEH-07194,0.5082,29.8,0.5219,0.2603,0,8,23,0.4156,0.1616,0,1
CUST-BEH-07195,0.8172,1.32,0.6559,0.4388,2,0,16,0.1275,0.1658,0,1
CUST-BEH-07196,0.518,33.47,0.4295,0.5091,16,19,38,0.0686,0.1326,0,2
CUST-BEH-07197,0.4524,12.33,0.8473,0.2366,45,14,77,-0.3176,0.2858,2,1
CUST-BEH-07198,0.2239,8.72,0.8156,0.0798,22,32,73,-0.1311,0.0453,0,4
CUST-BEH-07199,0.5628,15.74,0.5851,0.3719,23,14,71,0.1098,0.0933,3,1
CUST-BEH-07200,0.5493,29.33,0.7844,0.3086,3,0,10,0.1692,0.1858,0,1
CUST-BEH-07201,0.9019,3.99,0.6013,0.6232,7,10,26,-0.0752,0.1298,0,0
CUST-BEH-07202,0.956,0.72,0.3128,0.2801,18,18,45,-0.3537,0.3032,0,0
CUST-BEH-07203,0.4047,18.89,0.4883,0.1433,1,1,64,-0.2039,0.4272,1,1
CUST-BEH-07204,0.7398,5.01,0.4654,0.419,26,23,74,-0.0705,0.4188,0,1
CUST-BEH-07205,0.8811,0.59,0.3355,0.1676,27,2,52,-0.37,0.1097,1,0
CUST-BEH-07206,0.4497,8.68,0.956,0.0755,19,0,48,-0.3035,0.3366,1,1
CUST-BEH-07207,0.6453,11.12,0.4443,0.5135,16,12,28,-0.0798,0.1433,1,3
CUST-BEH-07208,0.5177,11.04,0.4651,0.681,14,10,54,-0.0098,0.0556,0,3
CUST-BEH-07209,0.483,39.64,0.1667,0.2003,3,15,52,-0.1758,0.249,1,4
CUST-BEH-07210,0.5999,9.65,0.3981,0.436,7,5,14,0.3949,0.238,1,3
CUST-BEH-07211,0.9037,4.13,0.6233,0.1492,2,0,20,0.1239,0.3828,0,0
CUST-BEH-07212,0.5829,3.96,0.469,0.4537,21,3,44,-0.2282,0.381,1,3
CUST-BEH-07213,0.753,37.91,0.5764,0.5168,14,8,37,0.1556,0.3752,0,3
CUST-BEH-07214,0.2788,13.73,0.3771,0.2343,18,1,31,0.2148,0.3429,0,4
CUST-BEH-07215,0.9302,1.89,0.7535,0.2084,2,3,10,0.1953,0.3145,1,0
CUST-BEH-07216,0.4046,34.22,0.7636,0.116,27,4,53,0.4561,0.0387,1,4
CUST-BEH-07217,0.4437,20.57,0.2009,0.3451,46,34,80,0.1503,0.7089,2,5
CUST-BEH-07218,0.6478,60.35,0.6604,0.2783,6,4,12,-0.3817,0.253,0,4
CUST-BEH-07219,0.4655,26.67,0.3075,0.1784,46,30,75,0.2703,0.6529,0,5
CUST-BEH-07220,0.293,12.67,0.7354,0.1267,0,36,76,0.4177,0.065,2,4
CUST-BEH-07221,0.6537,14.24,0.573,0.1562,19,25,74,0.1106,0.5427,1,1
CUST-BEH-07222,0.5075,20.69,0.3006,0.3095,17,13,33,0.3531,0.6308,2,5
CUST-BEH-07223,0.9782,0.59,0.23,0.4563,7,3,39,0.1253,0.2706,0,0
CUST-BEH-07224,0.5287,26.98,0.8086,0.2726,1,2,9,0.3074,0.0722,3,1
CUST-BEH-07225,0.7207,2.2,0.4715,0.2292,28,20,69,-0.1234,0.2949,1,1
CUST-BEH-07226,0.4322,8.08,0.6643,0.1212,11,16,43,0.3144,0.468,2,1
CUST-BEH-07227,0.844,11.87,0.8465,0.2957,39,7,77,-0.2791,0.2195,0,1
CUST-BEH-07228,0.5466,3.8,0.6003,0.217,5,2,21,0.288,0.1962,0,1
CUST-BEH-07229,0.5894,9.79,0.5199,0.2097,30,15,79,0.1839,0.1322,0,1
CUST-BEH-07230,0.6331,61.49,0.4403,0.2272,30,27,66,-0.3088,0.2197,0,4
CUST-BEH-07231,0.7879,4.65,0.7436,0.5548,3,2,18,0.3851,0.044,0,1
CUST-BEH-07232,0.3403,4.51,0.5136,0.287,7,6,15,0.0541,0.0416,0,4
CUST-BEH-07233,0.8701,20.27,0.6002,0.4805,4,3,10,0.4289,0.0845,3,3
CUST-BEH-07234,0.3849,3.06,0.4157,0.0902,2,0,6,0.1935,0.4395,1,1
CUST-BEH-07235,0.542,9.41,0.7546,0.1919,11,8,22,0.4007,0.2454,1,1
CUST-BEH-07236,0.5062,15.73,0.2014,0.2808,20,16,39,0.2209,0.6331,2,5
CUST-BEH-07237,0.8525,20.76,0.7872,0.1048,0,3,10,0.154,0.1993,1,1
CUST-BEH-07238,0.3475,4.58,0.624,0.3272,10,27,52,-0.3892,0.0425,0,2
CUST-BEH-07239,0.8977,1.87,0.4198,0.0205,1,3,11,0.1694,0.4712,0,0
CUST-BEH-07240,0.9113,49.44,0.6676,0.6726,1,8,24,0.461,0.4852,0,3
CUST-BEH-07241,0.5066,34.98,0.5933,0.189,4,3,16,0.1017,0.4075,0,4
CUST-BEH-07242,0.4594,23.64,0.3337,0.2419,14,14,35,0.1664,0.4283,2,5
CUST-BEH-07243,0.5365,10.38,0.6002,0.3578,15,11,27,0.0561,0.0494,2,1
CUST-BEH-07244,0.7461,26.7,0.506,0.0613,13,2,45,-0.1258,0.0445,0,1
CUST-BEH-07245,0.9586,2.6,0.5612,0.0885,10,30,69,0.2871,0.1977,0,0
CUST-BEH-07246,0.6783,7.46,0.598,0.5022,36,28,69,0.1064,0.2233,0,1
CUST-BEH-07247,0.3734,6.88,0.8868,0.2388,15,7,71,0.4077,0.2234,0,1
CUST-BEH-07248,0.7486,16.76,0.6789,0.3698,12,17,56,-0.1236,0.0898,0,1
CUST-BEH-07249,0.7514,25.65,0.3191,0.2867,2,21,42,-0.3264,0.3948,0,2
CUST-BEH-07250,0.1745,27.42,0.6823,0.0817,18,41,75,0.0479,0.2428,0,2
CUST-BEH-07251,0.4191,14.78,0.4396,0.2742,16,19,43,0.2385,0.4253,0,5
CUST-BEH-07252,0.7644,20.44,0.8079,0.1453,28,25,55,0.4747,0.3978,0,1
CUST-BEH-07253,0.6388,7.28,0.8599,0.2199,2,2,5,-0.3451,0.2628,0,1
CUST-BEH-07254,0.222,1.82,0.8732,0.612,20,3,44,-0.3667,0.0314,1,3
CUST-BEH-07255,0.4706,4.09,0.7406,0.0949,2,4,23,-0.1753,0.1362,0,1
CUST-BEH-07256,0.6799,2.03,0.9614,0.3299,18,11,54,0.4472,0.0949,1,1
CUST-BEH-07257,0.4573,16.11,0.7562,0.1419,5,0,11,0.3932,0.1594,0,1
CUST-BEH-07258,0.517,15.53,0.5378,0.1759,4,25,60,-0.0321,0.1779,1,1
CUST-BEH-07259,0.8914,1.44,0.2779,0.745,4,5,24,-0.1332,0.1717,3,0
CUST-BEH-07260,0.6352,22.19,0.7538,0.2433,12,22,46,0.0126,0.4379,0,1
CUST-BEH-07261,0.5083,31.07,0.3387,0.2796,38,11,72,0.3622,0.2439,0,4
CUST-BEH-07262,0.5812,3.95,0.8522,0.5424,25,10,73,0.3033,0.2103,0,3
CUST-BEH-07263,0.6967,7.48,0.8046,0.2476,11,16,70,0.0081,0.2453,0,1
CUST-BEH-07264,0.555,19.77,0.2532,0.3799,1,1,3,0.3669,0.5295,0,5
CUST-BEH-07265,0.4322,6.79,0.8143,0.247,27,17,49,0.2941,0.102,0,1
CUST-BEH-07266,0.866,15.37,0.4263,0.3086,5,2,11,0.4446,0.0766,0,1
CUST-BEH-07267,0.4227,27.64,0.3759,0.2489,24,36,73,-0.0158,0.4504,2,1
CUST-BEH-07268,0.9692,1.48,0.8914,0.1942,10,4,36,-0.2641,0.2526,1,0
CUST-BEH-07269,0.5333,11.14,0.5006,0.3235,6,1,13,0.2645,0.1753,2,1
CUST-BEH-07270,0.2944,5.89,0.7954,0.119,0,1,21,-0.3968,0.1392,0,4
CUST-BEH-07271,0.7402,8.07,0.4997,0.2065,32,38,74,-0.368,0.1569,0,1
CUST-BEH-07272,0.4023,16.41,0.594,0.1055,21,9,53,0.2998,0.4106,0,1
CUST-BEH-07273,0.4277,15.53,0.4684,0.2092,40,30,76,0.1977,0.6919,1,5
CUST-BEH-07274,0.5996,7.99,0.4592,0.4316,4,6,79,0.3231,0.109,0,3
CUST-BEH-07275,0.9141,0.92,0.6991,0.043,13,1,31,-0.1977,0.2387,2,0
CUST-BEH-07276,0.6604,18.56,0.6508,0.4787,2,14,67,-0.3826,0.1947,0,3
CUST-BEH-07277,0.6395,1.19,0.7838,0.1398,1,0,16,0.2962,0.0496,0,1
CUST-BEH-07278,0.623,10.07,0.6209,0.2813,11,16,42,0.0758,0.093,0,1
CUST-BEH-07279,0.5617,19.15,0.2758,0.3603,55,35,79,0.2729,0.5146,0,5
CUST-BEH-07280,0.5166,31.51,0.6253,0.2059,23,12,41,0.3964,0.2115,0,4
CUST-BEH-07281,0.3971,11.3,0.6317,0.2342,6,17,47,-0.3473,0.0672,1,1
CUST-BEH-07282,0.345,18.34,0.4769,0.1756,8,4,56,0.3778,0.0553,2,4
CUST-BEH-07283,0.9391,2.55,0.2543,0.2785,1,3,9,-0.1751,0.1406,0,0
CUST-BEH-07284,0.9045,3.41,0.7728,0.0575,15,14,37,-0.1508,0.2177,0,0
CUST-BEH-07285,0.5871,22.09,0.5273,0.15,14,21,52,-0.2978,0.2787,1,1
CUST-BEH-07286,0.7549,5.43,0.7861,0.1712,39,2,76,-0.089,0.0758,0,1
CUST-BEH-07287,0.888,3.46,0.5525,0.3337,14,27,67,-0.3034,0.2653,0,0
CUST-BEH-07288,0.9145,1.81,0.4448,0.1815,3,2,7,0.4675,0.1134,0,0
CUST-BEH-07289,0.5648,23.75,0.4864,0.2481,16,14,35,0.187,0.6646,2,5
CUST-BEH-07290,0.4652,14.34,0.8675,0.1778,2,2,11,0.1829,0.0825,0,1
CUST-BEH-07291,0.8022,8.51,0.6643,0.359,30,2,51,-0.2125,0.0994,2,1
CUST-BEH-07292,0.7771,35.45,0.5861,0.3198,4,0,19,-0.1712,0.1316,0,4
CUST-BEH-07293,0.5607,9.79,0.8148,0.1111,3,5,10,0.0082,0.0152,1,2
CUST-BEH-07294,0.5672,12.09,0.6262,0.386,7,6,15,-0.2658,0.1699,2,1
CUST-BEH-07295,0.7337,7.16,0.9234,0.2446,5,7,29,0.2943,0.087,0,1
CUST-BEH-07296,0.975,0.76,0.7001,0.1243,3,18,43,-0.065,0.1111,0,0
CUST-BEH-07297,0.6321,17.19,0.5782,0.2828,34,34,76,0.4027,0.144,1,1
CUST-BEH-07298,0.5746,7.63,0.7067,0.1997,13,15,31,0.2573,0.2405,2,1
CUST-BEH-07299,0.8802,3.01,0.4201,0.4452,4,2,31,-0.0648,0.2519,0,0
CUST-BEH-07300,0.5398,17.41,0.3232,0.2952,22,16,43,0.4007,0.7171,0,5
CUST-BEH-07301,0.4376,16.58,0.9139,0.3535,6,11,25,0.2369,0.2209,1,1
CUST-BEH-07302,0.9647,1.07,0.7864,0.3817,30,21,67,0.0098,0.1012,0,0
CUST-BEH-07303,0.4585,20.23,0.7872,0.3033,9,31,68,0.3732,0.1259,2,1
CUST-BEH-07304,0.698,20.09,0.7269,0.0966,7,5,14,-0.1779,0.1314,0,1
CUST-BEH-07305,0.5531,12.11,0.7449,0.4241,3,3,17,0.3029,0.2697,0,3
CUST-BEH-07306,0.9324,2.59,0.2695,0.7095,27,5,50,-0.0935,0.3608,0,0
CUST-BEH-07307,0.8988,3.27,0.7228,0.0881,12,4,36,0.0065,0.355,0,0
CUST-BEH-07308,0.3079,1.62,0.5538,0.2435,25,11,69,-0.239,0.2267,1,4
CUST-BEH-07309,0.913,1.4,0.7934,0.4552,16,1,55,0.2199,0.259,0,0
CUST-BEH-07310,0.5277,17.17,0.4505,0.2378,37,24,68,0.2345,0.4957,1,5
CUST-BEH-07311,0.5257,21.88,0.5353,0.5115,29,34,76,0.2837,0.1039,0,3
CUST-BEH-07312,0.6756,18.65,0.2377,0.3949,1,7,23,-0.0727,0.0897,0,1
CUST-BEH-07313,0.9133,4.04,0.635,0.285,5,5,12,0.4811,0.1476,2,0
CUST-BEH-07314,0.9899,3.09,0.3275,0.208,10,9,20,0.1063,0.1002,0,0
CUST-BEH-07315,0.3474,5.2,0.3557,0.0238,4,11,24,-0.0522,0.1015,0,4
CUST-BEH-07316,0.7763,16.64,0.5893,0.3289,11,12,64,0.0468,0.226,0,1
CUST-BEH-07317,0.6244,10.69,0.4697,0.0819,4,5,16,0.0695,0.0859,0,1
CUST-BEH-07318,0.2884,5.39,0.2945,0.3316,2,3,7,-0.0332,0.1401,0,4
CUST-BEH-07319,0.6011,41.61,0.3397,0.2936,22,17,37,0.4934,0.0634,0,4
CUST-BEH-07320,0.9494,3.84,0.5564,0.333,4,21,40,-0.1852,0.0699,0,0
CUST-BEH-07321,0.3803,15.12,0.3847,0.422,14,0,31,0.3175,0.1316,0,3
CUST-BEH-07322,0.4199,18.9,0.3721,0.2559,5,6,15,0.2541,0.5245,2,5
CUST-BEH-07323,0.5558,15.15,0.5597,0.2401,7,5,13,-0.2101,0.0764,3,1
CUST-BEH-07324,0.3944,34.43,0.4134,0.2843,0,2,28,-0.3422,0.0296,2,4
CUST-BEH-07325,0.3415,4.84,0.383,0.1047,27,17,51,0.467,0.0908,0,4
CUST-BEH-07326,0.9807,1.58,0.4353,0.0836,14,12,27,0.4906,0.1618,1,0
CUST-BEH-07327,0.3169,12.9,0.9419,0.2516,9,10,36,-0.3328,0.0289,0,4
CUST-BEH-07328,0.5547,35.73,0.4097,0.0917,0,0,4,-0.2437,0.2482,3,4
CUST-BEH-07329,0.5291,22.51,0.692,0.3146,6,19,47,0.1708,0.2502,0,1
CUST-BEH-07330,0.7543,47.56,0.9465,0.1734,11,31,67,-0.2501,0.0155,2,4
CUST-BEH-07331,0.375,30.03,0.3521,0.6347,10,0,59,-0.0804,0.3208,1,3
CUST-BEH-07332,0.5153,12.47,0.7583,0.2725,5,22,44,-0.2845,0.3245,0,2
CUST-BEH-07333,0.5838,4.15,0.446,0.1124,6,3,23,0.1957,0.2234,0,1
CUST-BEH-07334,0.5597,8.29,0.6544,0.2581,13,25,48,-0.0206,0.1503,1,2
CUST-BEH-07335,0.303,17.05,0.3108,0.4346,30,11,76,-0.2994,0.2969,1,3
CUST-BEH-07336,0.9291,4.02,0.6992,0.5923,35,28,66,-0.0298,0.1464,0,0
CUST-BEH-07337,0.6187,11.58,0.524,0.3062,7,0,19,0.2441,0.2478,0,1
CUST-BEH-07338,0.4194,1.65,0.8524,0.2329,0,0,31,0.3595,0.1482,0,1
CUST-BEH-07339,0.7468,11.02,0.3076,0.1139,0,32,70,-0.3011,0.2235,0,1
CUST-BEH-07340,0.7396,21.07,0.7682,0.18,35,2,78,-0.2036,0.1319,1,1
CUST-BEH-07341,0.6678,36.78,0.6898,0.0929,22,22,43,-0.3901,0.1152,0,2
CUST-BEH-07342,0.5045,18.56,0.6469,0.3423,0,11,23,-0.3016,0.1779,0,1
CUST-BEH-07343,0.4429,7.03,0.3207,0.3114,1,11,24,0.138,0.0434,0,1
CUST-BEH-07344,0.7806,13.75,0.4504,0.1739,1,23,54,-0.3808,0.3651,2,1
CUST-BEH-07345,0.5125,18.25,0.3758,0.4511,7,4,14,-0.2497,0.1711,0,3
CUST-BEH-07346,0.2735,29.54,0.6526,0.1987,23,18,57,0.4756,0.103,1,4
CUST-BEH-07347,0.4815,24.3,0.2353,0.3239,38,23,57,0.4299,0.5522,0,5
CUST-BEH-07348,0.8085,8.17,0.8357,0.2951,25,3,74,-0.0706,0.2966,0,1
CUST-BEH-07349,0.7759,18.7,0.374,0.0214,23,9,53,-0.2379,0.0488,0,1
CUST-BEH-07350,0.6436,10.01,0.6593,0.4817,13,14,32,-0.3086,0.2535,1,3
